CustomerID,SSN,FirstName,LastName,Email,Phone,Gender,Address,City,Country,DateOfBirth,SocialMediaHandles,LoyaltyProgramID,PreferredLanguage,ConsentStatus,AccountCreationDate,LastLoginDate,ProfilePictureURL,Occupation,Company,Interests,PurchasePreferences,CommunicationPreferences
YZL9VUW7MAAA,748-71-2796,William,Galloway,jason48@example.com,3972694589,Male,"350 Teresa Pass, Lake Michael, GU 81192",New Justinton,USA,08-10-1924,mbrown,6AF874B67126,English,Not Consented,31-07-2020,28-04-2024,https://dummyimage.com/912x607,Seismic interpreter,Wright PLC,"pressure, eat, each","would, yeah, dream","sms, phone"
XMJ1BLV4ULEM,590-61-6729,Laura,Chen,greenkatie@example.net,+1-752-748-1483x2096,Other,"3201 Jennifer Spurs Suite 562, West Jesse, PW 95714",Scottbury,USA,22-02-1909,pwang,680692D8B23C,English,Consented,08-09-2021,25-08-2024,https://picsum.photos/1018/67,Furniture designer,Knight-Wood,"tax, same, wait","design, cold, last","email, social media, phone"
JYA9TSA5FNTK,660-47-7308,Jacqueline,Maldonado,april89@example.com,-10749,Other,"4554 Nancy Mews Suite 572, Deannaton, PR 62637",Ortizmouth,USA,14-11-2018,christopher56,162F9371D771,English,Consented,23-12-2021,10-08-2024,https://picsum.photos/10/904,Secondary school teacher,"Drake, Waters and Howard","of, adult, fast","point, position, effort","social media, sms"
QKH3AWJ5HPMU,890-97-4461,Kyle,Allen,patriciabennett@example.net,(213)270-7334x4017,Female,"5226 William Mission Suite 699, Erikaview, VT 87641",Lake Matthewshire,USA,15-05-1990,lloydmatthew,1A724F9E5387,French,Consented,19-05-2022,14-08-2024,https://dummyimage.com/733x261,"Doctor, hospital",Mitchell LLC,"government, specific, dinner","city, story, call",sms
KGL3UZD9LBFL,035-39-1654,Melissa,Mueller,richnicholas@example.org,802-250-4190x607,Female,"7569 Andrew Field Suite 004, North Cindyville, CO 12380",Lake Denisechester,USA,31-03-1926,shawnrodriguez,CBFC9465A424,English,Consented,16-04-2021,21-06-2024,https://dummyimage.com/0x608,Electronics engineer,Hahn PLC,"candidate, point, media","animal, success, can",email
SGO3VEE9DDPC,015-57-2965,Daniel,Garza,browntyler@example.net,4945668276,Other,"64819 Nelson Spring Suite 474, Jensenberg, DE 32673",Lake Raymondside,USA,27-07-2005,lindawilson,1E6541110AB9,English,Consented,01-05-2023,04-07-2024,https://placekitten.com/19/977,"Scientist, audiological",Mcdonald-Williams,"than, affect, fast","nature, decide, sport","phone, social media"
XTJ3VOA0KQGH,826-66-1784,Rodney,Santos,ksmith@example.net,575-383-7170x271,Female,"PSC 4980, Box 5096, APO AA 81452",North Anthony,USA,04-07-2018,alexandersusan,A70B98967236,French,Not Consented,09-12-2023,23-06-2024,https://dummyimage.com/523x49,"Engineer, biomedical",Yates PLC,"wall, month, suggest","travel, tell, take","social media, email, phone"
QLB5GMA3LDYF,497-82-6805,Crystal,Hicks,jacob36@example.net,297-470-1003x81930,Female,"578 Lopez Park, Lake Grant, HI 01063",Combston,USA,12-06-2008,dennissusan,DDB4F990CB0F,English,Not Consented,13-10-2023,12-07-2024,https://placekitten.com/960/905,Oncologist,"Haas, Greene and Young","hundred, ready, feeling","small, start, special",social media
KYW9HAK2KRMK,805-64-6851,Tara,Carney,andrea82@example.net,(405)520-2911x002,Male,"593 Omar Circles, Petershaven, VA 41230",Mayoland,USA,26-04-1918,whiterandall,E9DAD87E2C15,English,Not Consented,13-09-2023,11-06-2024,https://dummyimage.com/837x517,Senior tax professional/tax inspector,Davis and Sons,"someone, vote, report","bank, no, go","social media, phone, email"
ELZ9EQC6AUBT,859-53-8047,Lauren,Long,washingtongwendolyn@example.net,+1-728-576-4946x71957,Other,"2190 Richard Spring Apt. 196, Lake Colleenhaven, OK 42860",South Susan,USA,19-06-1972,xcummings,55B243866FC3,Spanish,Consented,08-03-2022,16-07-2024,https://placekitten.com/383/211,"Pilot, airline","Brown, Taylor and James","campaign, fish, attorney","off, per, fish","social media, sms, phone"
XXN3RXJ4WORG,853-81-9981,Thomas,Foster,aaroncole@example.org,(448)246-4964,Other,"083 Alyssa Spring, Carolchester, RI 64674",East Trevor,USA,04-09-1926,sharpdustin,49B01A4D9B86,Spanish,Consented,26-07-2020,25-04-2024,https://picsum.photos/803/657,Solicitor,Ray-Marshall,"face, food, new","carry, outside, or","sms, phone, email"
LBM3FPG9IHYV,447-40-9126,Lynn,Barton,johnhill@example.com,405.983.1638x3317,Other,"29799 Cindy Land, Port Charles, OR 86142",New Monicaville,USA,02-10-1918,kiaramartinez,336D4C626183,French,Not Consented,23-02-2024,04-08-2024,https://dummyimage.com/1016x572,"Engineer, manufacturing","Collins, Rivera and Hoover","physical, then, war","recent, institution, edge","email, social media"
KFW5QPF0KDGB,162-64-4230,Gloria,Brennan,riveradavid@example.com,598.546.1866x634,Female,"3782 Sara Circles Apt. 278, Rosston, OK 59899",Lake Ralphmouth,USA,28-01-1942,gfowler,46CB7CB04F8C,English,Consented,14-06-2022,02-05-2024,https://dummyimage.com/225x626,Astronomer,Garner-Maynard,"also, sing, discover","learn, relate, let","phone, email, social media"
ZII0UEL9LGJW,735-08-0715,Suzanne,Brown,hclark@example.org,+1-529-662-2280x5626,Other,"81056 Sabrina Pike, Christopherville, WV 96198",Port Shawn,USA,26-09-1931,jeremylucas,002EEDC915D2,French,Not Consented,27-06-2022,15-01-2024,https://picsum.photos/450/265,Heritage manager,Green-Leon,"central, paper, sound","war, medical, tend","social media, sms, phone"
NUK5CAD1YXTP,303-32-0374,Judith,Hall,jared10@example.net,+1-927-705-3307x3570,Male,"491 Ashley Mountains Suite 214, Davidberg, DE 82150",Christyfort,USA,02-02-1988,brendamartin,821B3D8E38DD,French,Consented,21-05-2023,26-06-2024,https://picsum.photos/99/578,"Surveyor, hydrographic",Lam PLC,"including, night, but","feeling, green, fall","phone, sms, email"
VEM2SZD4UBWW,641-81-3290,Jose,Ritter,eclarke@example.org,486-557-2644x13626,Male,"73559 Mejia Junctions Apt. 355, Lake Brianfurt, PA 57422",Basston,USA,02-01-1986,fchase,AE1F69932BE0,French,Consented,11-10-2021,01-03-2024,https://placekitten.com/588/967,Field trials officer,Garza Inc,"because, stuff, actually","two, ability, everybody","social media, email"
BAV0XIT8ARXD,760-56-4761,Laurie,Jones,amywright@example.net,(974)468-1811x89765,Female,"384 Carrie Coves Suite 363, Cassandraland, NJ 10116",Priceshire,USA,03-02-1916,abigaildonaldson,3FC0EACEE108,French,Not Consented,19-06-2022,24-07-2024,https://picsum.photos/13/1008,Health service manager,Gibson-Perry,"single, cut, oil","seem, conference, development","email, social media, sms"
FBZ0QFL9OFFL,273-19-9941,Sylvia,Hale,rileyashley@example.org,764.850.2773,Male,"8573 Watkins Gateway Apt. 497, Stephenfort, FL 26347",South Elizabeth,USA,16-08-2004,kevincamacho,FBBD49FB2232,Spanish,Not Consented,09-08-2024,04-07-2024,https://placekitten.com/752/727,"Chemist, analytical","Garcia, Taylor and Fox","whatever, animal, set","tend, figure, whole",phone
WLB9QPZ3KJIW,003-19-0018,Jill,Abbott,wilsonchristopher@example.com,520-996-3568x8340,Female,"87154 Tyler Glens, East Brentport, NH 58892",Millerfurt,USA,19-12-1958,randy88,274201463B0B,English,Not Consented,09-01-2023,11-07-2024,https://picsum.photos/263/898,"Sales professional, IT",Jones Group,"everyone, three, put","process, staff, away",sms
AMT4AGO1BFCT,123-75-8392,Seth,Smith,garnerconnie@example.com,600.596.8852,Other,"355 Howard Shoals Apt. 731, Nicholeborough, HI 83153",Lake Gregory,USA,27-09-1995,martinrobert,1D59C01C84E1,English,Consented,30-07-2021,04-05-2024,https://placekitten.com/871/352,Best boy,Mendoza Ltd,"health, most, skin","that, ready, design","email, social media"
GNC2ZKZ4IMLX,294-86-7178,Michael,Warren,joel13@example.com,235-523-2773x917,Male,"792 Wood Corners, North Erica, WI 20604",South Teresaport,USA,04-01-1989,hullapril,ECB05CBD9FB2,French,Consented,05-05-2021,20-07-2024,https://dummyimage.com/991x8,Osteopath,Nelson-Brown,"TV, value, down","behavior, behavior, well",sms
QYJ5QOD9OMAE,183-41-8097,Christina,Lyons,hmiller@example.com,001-209-867-0870x52563,Female,"44721 Pierce Ville Suite 015, Williamsville, KY 23725",New Tyler,USA,13-11-1926,brownsarah,C914E9CD2D44,English,Not Consented,22-03-2023,03-06-2024,https://dummyimage.com/359x11,Control and instrumentation engineer,"Greene, Turner and Morris","stock, different, television","thank, develop, its","phone, email, social media"
VVW5TPL5GMJP,325-40-6986,Joshua,Stein,stephanie56@example.org,923-444-9063x7606,Female,"8674 Jill Centers Apt. 628, Jacksontown, VT 29483",Christinefurt,USA,21-06-1964,carriekim,06426DB6D4C7,Spanish,Consented,05-01-2024,13-08-2024,https://dummyimage.com/267x712,"Optician, dispensing",Sosa Group,"source, relationship, police","edge, politics, board",social media
VMX2YAN0OCFP,239-40-1410,Anthony,Rhodes,kenneth76@example.net,001-464-462-6392x48064,Male,"8702 Tran Track Suite 677, South Phillip, AS 27473",Michaelbury,USA,05-03-1949,stephensrobin,755909C2B6F1,Spanish,Not Consented,18-08-2024,27-07-2024,https://picsum.photos/885/137,Consulting civil engineer,Ingram and Sons,"baby, deal, family","within, ball, a",phone
UAD3FBH2PHUX,715-35-3978,Randy,Calhoun,edwardmalone@example.net,001-908-208-6478x16136,Female,"17347 Perez Inlet Apt. 944, West Michael, MA 27700",Deanbury,USA,14-10-1934,seth42,B2B9966E4A9B,Spanish,Not Consented,20-08-2020,24-03-2024,https://dummyimage.com/736x544,Marketing executive,"Rasmussen, Esparza and Mcintosh","production, range, performance","gun, late, herself",email
WHV9MYI3IGYZ,771-19-0588,Theresa,Murphy,tbarr@example.net,(209)376-0935x07100,Female,"322 Hoover Ford, Kellyborough, KY 23507",Port Lisa,USA,17-05-2003,johnsonmario,8CA892C55548,English,Consented,01-09-2022,07-03-2024,https://placekitten.com/462/730,Visual merchandiser,Castillo Inc,"less, enough, also","across, answer, yes",email
SVB2XMJ7QCDC,286-78-4917,William,Stout,slester@example.net,916.909.1253x42951,Male,"46490 Patton Knoll Suite 575, East Traviston, ME 53918",Ramirezton,USA,12-11-1950,mcortez,A46319B5D25D,Spanish,Consented,29-12-2021,24-03-2024,https://dummyimage.com/728x85,Learning mentor,Patterson-Harper,"difficult, not, particularly","analysis, career, president","sms, social media, email"
IRO9MRO4UZDF,783-07-0815,Vanessa,Phillips,jamesbrian@example.org,(454)670-1264,Female,"USCGC Mata, FPO AE 09757",Klineburgh,USA,27-07-1969,melissa90,516AA5D14C58,French,Not Consented,20-12-2023,05-08-2024,https://picsum.photos/479/923,Herpetologist,Holden-Costa,"rather, do, fine","risk, happen, tough","phone, social media"
PWQ5HTJ7DDBM,216-25-9488,Jacob,Saunders,yvance@example.com,9778889984,Other,"937 Chambers Cove, Smithborough, ID 11470",Wallaceside,USA,07-12-1947,shannonnorton,BA9262593182,French,Consented,16-09-2020,10-05-2024,https://placekitten.com/429/311,Brewing technologist,"Chen, Taylor and Ramos","organization, discover, enjoy","edge, available, real",phone
DXA8VSQ0IWRS,110-22-2006,Michele,Harding,patriciajackson@example.net,+1-665-799-4753x47264,Other,"USS Harvey, FPO AA 44240",Kathrynside,USA,17-01-1964,pperez,CFE202E7C9C0,French,Not Consented,05-01-2020,02-04-2024,https://dummyimage.com/610x970,Event organiser,Bowen LLC,"issue, right, employee","others, baby, resource","email, social media"
KNX7GZG5VVFF,627-74-5269,Dawn,Coffey,cmcclure@example.com,(784)672-7539x076,Male,"USS Wallace, FPO AA 13480",Port John,USA,29-12-1956,kenneth95,C9000B443B4F,French,Not Consented,17-08-2022,15-07-2024,https://placekitten.com/830/375,Herbalist,Sanchez and Sons,"important, between, senior","chair, school, loss",sms
NWA8LWE6SIXA,887-25-7580,Michelle,Nichols,peter90@example.net,425.210.2625x429,Other,"48779 Jeffrey Way Suite 557, Mullentown, NC 90434",Whitakerberg,USA,05-04-1975,jason80,641D37E12E9C,Spanish,Consented,04-01-2022,19-08-2024,https://placekitten.com/437/175,Information systems manager,"Fox, Smith and Murphy","son, might, hair","after, try, rock","phone, social media, sms"
DQN6UZV4PXOK,693-79-7768,Kathy,Griffith,steven37@example.org,981.947.1608x23782,Female,"495 Andrew Meadow, Jacquelineside, GU 62627",North Mark,USA,24-08-2019,donaldmarshall,05DF1863BC3A,Spanish,Consented,15-06-2020,23-02-2024,https://dummyimage.com/578x263,"Education officer, environmental","Herrera, Keith and Munoz","read, fight, system","Congress, clearly, man","social media, phone"
HAU8DMI2OTVC,473-73-7271,James,Miller,millsbenjamin@example.net,-5930,Other,"USS Chambers, FPO AP 18170",Lake Davidburgh,USA,15-04-1910,vflowers,5DDEABD6F92F,Spanish,Not Consented,27-01-2023,01-08-2024,https://placekitten.com/1010/1014,Dance movement psychotherapist,"James, Blackburn and Washington","look, other, stop","point, age, economy",sms
VFP9ECC1DNEG,872-32-0897,Sarah,Munoz,williamfrazier@example.org,(318)958-5107,Male,"PSC 3700, Box 2903, APO AA 84033",Elizabethmouth,USA,25-06-1916,mark54,DCAEAF51B4DD,French,Not Consented,10-07-2022,16-08-2024,https://placekitten.com/99/676,Information systems manager,Gonzalez LLC,"and, continue, future","authority, step, including","sms, social media, phone"
HRQ6LLI2PBZB,442-21-4582,Michael,Ray,jeffreyjacobs@example.com,+1-629-658-2118x536,Female,"4200 Davis Coves, West Ericashire, PR 19891",Johnview,USA,25-06-2014,phelpsshannon,D3D5C9EDE09E,Spanish,Consented,09-08-2023,26-05-2024,https://picsum.photos/327/86,Historic buildings inspector/conservation officer,Russell-Jensen,"window, figure, certain","include, along, recent","phone, sms, social media"
HDH6BTA4GMYV,628-42-0535,Stephanie,Hansen,robert92@example.net,922-894-0394,Female,"10771 Tamara Centers, North Jenniferton, CA 89686",Edwardsmouth,USA,25-09-1977,ramirezamber,A1BF8D061FDD,English,Not Consented,27-11-2020,28-04-2024,https://picsum.photos/348/188,Writer,Harrington-Chapman,"become, avoid, front","rather, protect, daughter",email
ZPN2VLM7VAHO,070-77-7825,Christopher,Williams,bbrown@example.net,237.851.7150,Other,"USS York, FPO AA 14506",Michaelstad,USA,12-10-2022,eduardomccoy,BF9B5DE1104D,English,Not Consented,24-09-2021,29-01-2024,https://dummyimage.com/990x335,Dispensing optician,"Burnett, Kirby and Williams","prepare, happen, role","before, final, major",phone
IBG6XFI3AGZR,035-84-7750,Mark,Rogers,davisjames@example.net,587.490.6337,Other,"PSC 8242, Box 6282, APO AA 24535",Theresatown,USA,29-12-1978,pjames,F1205683AD4C,French,Consented,05-03-2022,13-03-2024,https://dummyimage.com/938x367,Pension scheme manager,Price-Jackson,"someone, reduce, go","quality, other, agree","phone, email"
XJN6TEU9DMLJ,488-82-6087,Samantha,Brown,lindashaw@example.org,001-916-891-0852x96640,Other,"493 Francis Ports Suite 891, South Dustin, ME 30950",Macdonaldland,USA,27-04-1918,bradley01,1FB3F774AE5D,French,Not Consented,19-04-2021,14-07-2024,https://placekitten.com/715/680,Animal technologist,James and Sons,"left, hair, around","gun, wonder, case",email
RHB5GXS3YVMV,513-42-6099,Jason,Berry,heatherallen@example.net,+1-897-457-7230x218,Other,"0826 Bishop Forest Apt. 494, Lake Heatherfurt, MH 17722",South Douglas,USA,09-11-2021,kara73,FEEDB7DB9AA9,French,Not Consented,03-08-2021,25-06-2024,https://placekitten.com/981/41,"Education officer, museum","Reed, Johnson and Ochoa","every, fly, rich","beyond, drop, current","sms, social media"
ACW1LBT7FRJO,786-80-3165,Paul,Castro,ianjackson@example.com,(541)545-0536x2418,Other,"4549 Larson Terrace Suite 595, South Keithshire, WV 90091",West Brittany,USA,06-03-2011,dawsonbrandon,297D9EA3BC0C,English,Not Consented,08-06-2022,22-02-2024,https://picsum.photos/876/830,Learning mentor,Cohen-Pacheco,"level, vote, attention","decade, expert, local","sms, social media, email"
WKA4OIJ5YOEA,203-91-4634,Rebecca,Ortiz,rmullen@example.net,508.685.3144x09779,Other,"92229 Catherine View, Lake Adam, AL 44155",New Christina,USA,21-01-1985,espinozabradley,8883ACC35069,Spanish,Consented,24-01-2021,12-04-2024,https://picsum.photos/942/849,Tourism officer,Gilbert-Sheppard,"our, language, her","enough, all, since","email, sms"
PJX6IJJ5DHYQ,426-08-9537,Kristin,Patel,amber37@example.net,001-511-704-2138x02113,Other,"26270 Michelle Tunnel Apt. 520, Russellland, MT 39084",New Joannafurt,USA,05-08-1910,michellejohnson,5C59F136B32B,Spanish,Consented,24-02-2024,23-04-2024,https://picsum.photos/395/542,"Production designer, theatre/television/film",Rodriguez-Perry,"about, seat, room","employee, attention, mind",phone
SRU2VEZ6KUKH,737-25-6408,Marvin,Gonzalez,rcox@example.net,+1-926-349-0905x5454,Other,"072 Moore Cape, Jenniferborough, ND 13533",Port Scottburgh,USA,09-05-2009,nicole11,FE691EC09F70,French,Consented,13-08-2021,13-04-2024,https://dummyimage.com/786x718,General practice doctor,Fields-Mitchell,"difference, person, check","open, direction, talk",email
PNM3SRQ4MJPH,250-87-5708,Brittany,Romero,harringtonjessica@example.net,9514105983,Female,"756 Bradley Bridge Suite 153, Robinburgh, ID 11909",Vincenttown,USA,07-11-1950,marilyn73,8A96365DF2CB,English,Consented,29-02-2020,15-08-2024,https://picsum.photos/358/245,Land,"Walton, Clark and Ramirez","thus, ten, join","successful, national, win",phone
MQP1UKQ7NCDJ,542-41-0952,Meghan,Stewart,darius33@example.com,643-546-4664,Other,"38154 Emily Gateway, Jeffmouth, WY 61906",North Hannahview,USA,05-04-1970,campbellshawn,3C36AC7041E1,Spanish,Consented,26-01-2024,08-07-2024,https://placekitten.com/169/489,Aeronautical engineer,Williams LLC,"focus, attorney, address","card, look, body","social media, phone, email"
QAK0JFT5CELE,341-92-2330,Angela,Young,williamsrobyn@example.com,(487)971-0528x749,Other,"3595 Washington Trafficway, West Jessicamouth, PR 62379",Marytown,USA,28-03-1952,larsenmatthew,0DCB8C0FC07F,Spanish,Not Consented,10-08-2020,15-03-2024,https://placekitten.com/480/568,Operational researcher,Banks-Roberts,"measure, part, office","listen, item, ago",social media
KFR8KNQ7MYAB,524-25-3636,Megan,Newman,robert66@example.net,421-284-1986x8698,Female,"16605 Brianna Shoal, Smithshire, AZ 46970",Kyleport,USA,02-04-2016,christina82,7396011DD574,French,Consented,24-08-2020,19-04-2024,https://placekitten.com/138/255,"Scientist, research (physical sciences)",Kelly PLC,"fact, drug, example","live, blue, sit",social media
JBC7JUX4WTTA,783-63-0930,Michelle,Sexton,pamela91@example.net,(259)440-4265,Female,"02729 Sarah Walk Apt. 782, Lake Elizabeth, SD 36353",East Christinehaven,USA,28-05-1965,newmankyle,2DB558E3C80D,French,Consented,10-08-2021,28-07-2024,https://dummyimage.com/537x494,Database administrator,"Myers, Davis and Smith","body, toward, begin","scientist, soon, next","phone, social media"
MNN9ZZQ7ENDW,296-64-0053,Lynn,Martin,alvarezelizabeth@example.com,(980)797-3310x752,Male,"46681 Sarah Extensions Apt. 214, Stephanieview, WI 03425",New Zoetown,USA,03-01-1954,kalvarez,D17D4F1A08A4,English,Consented,22-02-2021,12-05-2024,https://placekitten.com/408/449,"Psychologist, educational",Salas-Richards,"position, individual, officer","girl, beat, effort",phone
